Symbol,Name,Market Cap,Sector
TVSHLTD.NS,TVS Holdings Limited,181046951936.0,Consumer Cyclical
TVSMOTOR.NS,TVS Motor Company Limited,1265028956160.0,Consumer Cyclical
TVSSCS.NS,TVS Supply Chain Solutions Limited,49697435648.0,Industrials
TVSSRICHAK.NS,TVS Srichakra Limited,21576314880.0,Consumer Cyclical
TVTODAY.NS,T.V. Today Network Limited,9807664128.0,Communication Services
TVVISION.NS,TV Vision Limited,301013152.0,Communication Services
UBL.NS,United Breweries Limited,572806922240.0,Consumer Defensive
UCAL.NS,UCAL Limited,3070697472.0,Consumer Cyclical
UCOBANK.NS,UCO Bank,374792683520.0,Financial Services
UDAICEMENT.NS,Udaipur Cement Works Limited,15207395328.0,Basic Materials
UDS.NS,Updater Services Limited,18927671296.0,Industrials
UFLEX.NS,Uflex Limited,38152945664.0,Consumer Cyclical
UFO.NS,UFO Moviez India Limited,2445720576.0,Communication Services
UGARSUGAR.NS,The Ugar Sugar Works Limited,4493250048.0,Consumer Defensive
UGROCAP.NS,UGRO Capital Limited,15467858944.0,Financial Services
UJJIVANSFB.NS,Ujjivan Small Finance Bank Limited,78583193600.0,Financial Services
ULTRACEMCO.NS,UltraTech Cement Limited,3341815382016.0,Basic Materials
UMAEXPORTS.NS,Uma Exports Limited,2193845760.0,Consumer Defensive
UMANGDAIRY.NS,Umang Dairies Limited,1634984448.0,Consumer Defensive
UMESLTD.NS,Usha Martin Education & Solutions Limited,152058768.0,Consumer Defensive
UMIYA-MRO.NS,Umiya Buildcon Limited,1089499008.0,Real Estate
UNICHEMLAB.NS,Unichem Laboratories Limited,38514769920.0,Healthcare
UNIDT.NS,United Drilling Tools Limited,3938761728.0,Energy
UNIECOM.NS,,12640423936.0,Technology
UNIENTER.NS,Uniphos Enterprises Limited,10431869952.0,Basic Materials
UNIINFO.NS,Uniinfo Telecom Services Limited,163687504.0,Communication Services
UNIMECH.NS,,46991773696.0,Industrials
UNIONBANK.NS,Union Bank of India,925269884928.0,Financial Services
UNIPARTS.NS,Uniparts India Limited,14226768896.0,Industrials
UNITDSPR.NS,,1080596168704.0,Consumer Defensive
UNITECH.NS,Unitech Limited,14808257536.0,Real Estate
UNITEDPOLY.NS,United Polyfab Gujarat Limited,3741110528.0,Consumer Cyclical
UNITEDTEA.NS,The United Nilgiri Tea Estates Company Limited,1966761984.0,Consumer Defensive
UNIVASTU.NS,Univastu India Limited,2834874368.0,Industrials
UNIVCABLES.NS,Universal Cables Limited,16853697536.0,Industrials
UNIVPHOTO.NS,Universus Photo Imagings Limited,2183199232.0,Healthcare
UNOMINDA.NS,Uno Minda Limited,522977247232.0,Consumer Cyclical
UPL.NS,UPL Limited,539137245184.0,Basic Materials
URAVIDEF.NS,Uravi Defence and Technology Limited,5699273728.0,Consumer Cyclical
URJA.NS,Urja Global Limited,7639133696.0,Technology
USHAMART.NS,Usha Martin Limited,91015364608.0,Basic Materials
USK.NS,Udayshivakumar Infra Limited,1990641280.0,Industrials
UTIAMC.NS,UTI Asset Management Company Limited,125211983872.0,Financial Services
UTKARSHBNK.NS,Utkarsh Small Finance Bank Limited,24687079424.0,Financial Services
UTTAMSUGAR.NS,Uttam Sugar Mills Limited,10352633856.0,Consumer Defensive
UYFINCORP.NS,U. Y. Fincorp Limited,3182681600.0,Financial Services
V2RETAIL.NS,V2 Retail Limited,56540504064.0,Consumer Cyclical
VADILALIND.NS,Vadilal Industries Limited,45078474752.0,Consumer Defensive
VAIBHAVGBL.NS,Vaibhav Global Limited,36591628288.0,Consumer Cyclical
VAISHALI.NS,Vaishali Pharma Limited,1475525248.0,Healthcare
VAKRANGEE.NS,Vakrangee Limited,9672887296.0,Technology
VALIANTLAB.NS,Valiant Laboratories Limited,4061057280.0,Healthcare
VALIANTORG.NS,Valiant Organics Limited,8096130048.0,Basic Materials
VARDHACRLC.NS,Vardhman Acrylics Limited,3245889536.0,Consumer Cyclical
VARDMNPOLY.NS,Vardhman Polytex Limited,4928521728.0,Consumer Cyclical
VARROC.NS,Varroc Engineering Limited,71007297536.0,Consumer Cyclical
VASCONEQ.NS,Vascon Engineers Limited,8464847872.0,Industrials
VASWANI.NS,Vaswani Industries Limited,1224391296.0,Basic Materials
VBL.NS,Varun Beverages Limited,1680451174400.0,Consumer Defensive
VCL.NS,Vaxtex Cotfab Limited,130412800.0,Consumer Cyclical
VEDL.NS,Vedanta Limited,1587699646464.0,Basic Materials
VEEDOL.NS,Veedol Corporation Limited,25019891712.0,Basic Materials
VENKEYS.NS,Venky's (India) Limited,23400495104.0,Consumer Defensive
VENTIVE.NS,,170952736768.0,Consumer Cyclical
VENUSPIPES.NS,Venus Pipes and Tubes Limited,23826747392.0,Basic Materials
VENUSREM.NS,Venus Remedies Limited,4000742912.0,Healthcare
VERANDA.NS,Veranda Learning Solutions Limited,15451358208.0,Consumer Defensive
VERTOZ.NS,Vertoz Limited,7377726464.0,Technology
VESUVIUS.NS,Vesuvius India Limited,95696109568.0,Industrials
VETO.NS,Veto Switchgears and Cables Limited,1882636288.0,Industrials
VGUARD.NS,V-Guard Industries Limited,159599493120.0,Industrials
VHL.NS,Vardhman Holdings Limited,10647917568.0,Financial Services
VHLTD.NS,Viceroy Hotels Limited,7636415488.0,Consumer Cyclical
VIDHIING.NS,Vidhi Specialty Food Ingredients Limited,20842047488.0,Basic Materials
VIJAYA.NS,Vijaya Diagnostic Centre Limited,102009921536.0,Healthcare
VIJIFIN.NS,Viji Finance Limited,302099968.0,Financial Services
VIKASECO.NS,Vikas Ecotech Limited,3785039616.0,Basic Materials
VIKASLIFE.NS,Vikas Lifecare Limited,4272641024.0,Consumer Defensive
VIMTALABS.NS,Vimta Labs Limited,21132492800.0,Healthcare
VINATIORGA.NS,Vinati Organics Limited,168135884800.0,Basic Materials
VINCOFE.NS,Vintage Coffee and Beverages Limited,12356583424.0,Consumer Defensive
VINDHYATEL.NS,Vindhya Telelinks Limited,15306621952.0,Industrials
VINEETLAB.NS,Vineet Laboratories Limited,251870112.0,Basic Materials
VINNY.NS,Vinny Overseas Limited,609473536.0,Consumer Cyclical
VINYLINDIA.NS,Vinyl Chemicals (India) Limited,5116050944.0,Basic Materials
VIPCLOTHNG.NS,VIP Clothing Limited,3046297600.0,Consumer Cyclical
VIPIND.NS,V.I.P. Industries Limited,46199103488.0,Consumer Cyclical
VIPULLTD.NS,Vipul Limited,1574512128.0,Real Estate
VIRINCHI.NS,Virinchi Limited,2086225920.0,Technology
VISAKAIND.NS,Visaka Industries Limited,5002838016.0,Industrials
VISASTEEL.NS,VISA Steel Limited,3683279872.0,Basic Materials
VISHNU.NS,Vishnu Chemicals Limited,28942213120.0,Basic Materials
VISHWARAJ.NS,Vishwaraj Sugar Industries Limited,1864538496.0,Consumer Defensive
VIVIDHA.NS,Visagar Polytex Limited,231160016.0,Consumer Cyclical
VLEGOV.NS,VL E-Governance & IT Solutions Limited,5664395776.0,Industrials
VLSFINANCE.NS,VLS Finance Limited,7420345344.0,Financial Services
VMART.NS,V-Mart Retail Limited,67912032256.0,Consumer Cyclical
VMM.NS,,551139868672.0,Consumer Cyclical
VOLTAMP.NS,Voltamp Transformers Limited,75618394112.0,Industrials
VOLTAS.NS,Voltas Limited,407948099584.0,Consumer Cyclical
VPRPL.NS,Vishnu Prakash R Punglia Limited,20134692864.0,Industrials
VRAJ.NS,,4852729856.0,Basic Materials
VRLLOG.NS,VRL Logistics Limited,41188913152.0,Industrials
VSSL.NS,Vardhman Special Steels Limited,19181285376.0,Basic Materials
VSTIND.NS,VST Industries Limited,46301892608.0,Consumer Defensive
VSTL.NS,Vibhor Steel Tubes Limited,2675594752.0,Basic Materials
VSTTILLERS.NS,V.S.T. Tillers Tractors Limited,29772685312.0,Industrials
VTL.NS,Vardhman Textiles Limited,139483561984.0,Consumer Cyclical
WAAREEENER.NS,,744034205696.0,Technology
WAAREERTL.NS,Waaree Renewable Technologies Limited,94597652480.0,Utilities
WABAG.NS,VA Tech Wabag Limited,79218130944.0,Industrials
WALCHANNAG.NS,Walchandnagar Industries Limited,12456614912.0,Industrials
WANBURY.NS,Wanbury Limited,7899476480.0,Healthcare
WCIL.NS,,7483496960.0,Industrials
WEALTH.NS,Wealth First Portfolio Managers Limited,9798337536.0,Financial Services
WEBELSOLAR.NS,Websol Energy System Limited,49967845376.0,Technology
WEIZMANIND.NS,Weizmann Limited,1674079488.0,Consumer Cyclical
WEL.NS,Wonder Electricals Limited,20320972800.0,Consumer Cyclical
WELCORP.NS,Welspun Corp Limited,191141281792.0,Basic Materials
WELENT.NS,Welspun Enterprises Limited,64317104128.0,Industrials
WELINV.NS,Welspun Investments and Commercials Limited,2825461248.0,Financial Services
WELSPUNLIV.NS,Welspun Living Limited,131489685504.0,Consumer Cyclical
WENDT.NS,Wendt (India) Limited,19383846912.0,Industrials
WESTLIFE.NS,Westlife Foodworld Limited,103589036032.0,Consumer Cyclical
WEWIN.NS,We Win Limited,416499392.0,Technology
WHEELS.NS,Wheels India Limited,15762950144.0,Consumer Cyclical
WHIRLPOOL.NS,Whirlpool of India Limited,154403225600.0,Consumer Cyclical
WILLAMAGOR.NS,Williamson Magor & Co. Limited,317626048.0,Financial Services
WINDLAS.NS,Windlas Biotech Limited,20507627520.0,Healthcare
WINDMACHIN.NS,Windsor Machines Limited,27915855872.0,Industrials
WINSOME.NS,Winsome Yarns Limited,123737600.0,Consumer Cyclical
WIPL.NS,The Western India Plywoods Limited,1242089728.0,Basic Materials
WIPRO.NS,Wipro Limited,2527997198336.0,Technology
WOCKPHARMA.NS,Wockhardt Limited,199825293312.0,Healthcare
WONDERLA.NS,Wonderla Holidays Limited,39449788416.0,Consumer Cyclical
WORTH.NS,Worth Peripherals Limited,2152597248.0,Consumer Cyclical
WSI.NS,W.S. Industries (India) Limited,4124867584.0,Industrials
WSTCSTPAPR.NS,West Coast Paper Mills Limited,27885846528.0,Basic Materials
XCHANGING.NS,Xchanging Solutions Limited,9279693824.0,Technology
XELPMOC.NS,Xelpmoc Design and Tech Limited,1501580672.0,Technology
XPROINDIA.NS,Xpro India Limited,22068971520.0,Basic Materials
XTGLOBAL.NS,XTGlobal Infotech Limited,4275319296.0,Technology
YAARI.NS,Yaari Digital Integrated Services Limited,1282942720.0,Financial Services
YASHO.NS,Yasho Industries Limited,21126449152.0,Basic Materials
YATHARTH.NS,Yatharth Hospital & Trauma Care Services Limited,44437917696.0,Healthcare
YATRA.NS,Yatra Online Limited,12168605696.0,Consumer Cyclical
YESBANK.NS,Yes Bank Limited,609878147072.0,Financial Services
YUKEN.NS,Yuken India Limited,10124399616.0,Industrials
ZAGGLE.NS,Zaggle Prepaid Ocean Services Limited,44884865024.0,Technology
ZEEL.NS,Zee Entertainment Enterprises Limited,105753141248.0,Communication Services
ZEELEARN.NS,Zee Learn Limited,1900230272.0,Consumer Defensive
ZEEMEDIA.NS,Zee Media Corporation Limited,8493164544.0,Communication Services
ZENITHEXPO.NS,Zenith Exports Limited,1284306688.0,Consumer Cyclical
ZENITHSTL.NS,Zenith Steel Pipes & Industries Limited,951868992.0,Basic Materials
ZENSARTECH.NS,Zensar Technologies Limited,158203707392.0,Technology
ZENTEC.NS,Zen Technologies Limited,126427488256.0,Industrials
ZFCVINDIA.NS,ZF Commercial Vehicle Control Systems India Limited,237227769856.0,Consumer Cyclical
ZIMLAB.NS,ZIM Laboratories Limited,4052524800.0,Healthcare
ZODIAC.NS,Zodiac Energy Limited,,
ZODIACLOTH.NS,Zodiac Clothing Company Limited,2665654016.0,Consumer Cyclical
ZOTA.NS,Zota Health Care Limited,21756704768.0,Healthcare
ZUARI.NS,Zuari Agro Chemicals Limited,8831079424.0,Basic Materials
ZUARIIND.NS,Zuari Industries Limited,8107931648.0,Industrials
ZYDUSLIFE.NS,Zydus Lifesciences Limited,878136918016.0,Healthcare
ZYDUSWELL.NS,Zydus Wellness Limited,107159150592.0,Consumer Defensive
